subjid,sessid,trialid,trialnum,stage,rewmag,delay,choice,points,smag,sdelay,short_delay,long_delay,treat_ind
83,2077,122451,55,2,10,14,1,388,4,0,0,0.233333,S
83,2077,122453,56,2,10,14,1,398,4,0,0,0.233333,S
83,2077,122455,57,2,10,6.5,1,408,4,0,0,0.108333,S
83,2077,122457,58,2,10,6.5,1,418,4,0,0,0.108333,S
83,2077,122459,59,2,10,14,1,428,4,0,0,0.233333,S
83,2077,122461,60,2,10,3,1,438,4,0,0,0.05,S
83,2077,122463,61,2,10,14,1,448,4,0,0,0.233333,S
83,2077,122465,62,2,10,3,1,458,4,0,0,0.05,S
83,2077,122467,63,2,10,6.5,1,468,4,0,0,0.108333,S
83,2077,122469,64,3,1,64,0,472,4,0,0,1.06667,S
83,2077,122471,65,3,1,64,0,476,4,0,0,1.06667,S
83,2077,122473,66,4,2,14,0,480,4,0,0,0.233333,S
83,2077,122475,67,5,5,3,1,485,4,0,0,0.05,S
83,2077,122477,68,5,5,14,0,489,4,0,0,0.233333,S
83,2077,122479,69,5,5,30,0,493,4,0,0,0.5,S
83,2077,122481,70,5,5,14,0,497,4,0,0,0.233333,S
83,2077,122483,71,5,5,30,0,501,4,0,0,0.5,S
83,2077,122485,72,5,5,64,0,505,4,0,0,1.06667,S
83,2077,122487,73,5,5,3,1,510,4,0,0,0.05,S
83,2077,122489,74,5,5,3,1,515,4,0,0,0.05,S
83,2077,122491,75,5,5,6.5,1,520,4,0,0,0.108333,S
83,2077,122493,76,5,5,64,0,524,4,0,0,1.06667,S
83,2077,122495,77,5,5,6.5,1,529,4,0,0,0.108333,S
83,2077,122497,78,5,5,14,0,533,4,0,0,0.233333,S
83,2077,122499,79,5,5,30,0,537,4,0,0,0.5,S
83,2077,122501,80,5,5,6.5,1,542,4,0,0,0.108333,S
83,2077,122503,81,5,5,6.5,1,547,4,0,0,0.108333,S
83,2249,129287,1,1,5,30,1,5,4,0,NaN,NaN,S
83,2249,129289,2,1,5,14,1,10,4,0,NaN,NaN,S
83,2249,129291,3,1,5,6.5,1,15,4,0,NaN,NaN,S
83,2249,129293,4,1,5,64,0,19,4,0,NaN,NaN,S
83,2249,129295,5,1,5,64,0,23,4,0,NaN,NaN,S
83,2249,129297,6,1,5,6.5,1,28,4,0,NaN,NaN,S
83,2249,129299,7,1,5,3,1,33,4,0,NaN,NaN,S
83,2249,129301,8,1,5,30,0,37,4,0,NaN,NaN,S
83,2249,129303,9,1,5,30,0,41,4,0,NaN,NaN,S
83,2249,129305,10,1,5,3,1,46,4,0,NaN,NaN,S
83,2249,129307,11,1,5,30,0,50,4,0,NaN,NaN,S
83,2249,129309,12,1,5,30,0,54,4,0,NaN,NaN,S
83,2249,129311,13,1,5,6.5,NaN,54,4,0,NaN,NaN,S
83,2249,129313,14,1,5,6.5,1,59,4,0,NaN,NaN,S
83,2249,129315,15,2,10,6.5,1,69,4,0,NaN,NaN,S
83,2249,129317,16,2,10,6.5,1,79,4,0,NaN,NaN,S
83,2249,129319,17,2,10,64,NaN,79,4,0,NaN,NaN,S
83,2249,129321,18,2,10,64,0,83,4,0,NaN,NaN,S
83,2249,129323,19,2,10,3,NaN,83,4,0,NaN,NaN,S
83,2249,129325,20,2,10,3,1,93,4,0,NaN,NaN,S
83,2249,129327,21,2,10,14,1,103,4,0,NaN,NaN,S
83,2249,129329,22,2,10,6.5,1,113,4,0,NaN,NaN,S
83,2249,129331,23,2,10,64,0,117,4,0,NaN,NaN,S
83,2249,129333,24,2,10,3,1,127,4,0,NaN,NaN,S
83,2249,129335,25,2,10,3,1,137,4,0,NaN,NaN,S
83,2249,129337,26,2,10,3,1,147,4,0,NaN,NaN,S
83,2249,129339,27,2,10,3,1,157,4,0,NaN,NaN,S
83,2249,129341,28,3,2,30,0,161,4,0,NaN,NaN,S
83,2249,129343,29,4,8,64,0,165,4,0,NaN,NaN,S
83,2249,129345,30,4,8,64,0,169,4,0,NaN,NaN,S
83,2249,129347,31,4,8,3,1,177,4,0,NaN,NaN,S
83,2249,129349,32,4,8,6.5,1,185,4,0,NaN,NaN,S
83,2249,129351,33,4,8,6.5,1,193,4,0,NaN,NaN,S
83,2249,129353,34,4,8,3,1,201,4,0,NaN,NaN,S
83,2249,129355,35,4,8,30,1,209,4,0,NaN,NaN,S
83,2249,129357,36,4,8,30,1,217,4,0,NaN,NaN,S
83,2249,129359,37,4,8,3,1,225,4,0,NaN,NaN,S
83,2249,129361,38,4,8,14,1,233,4,0,NaN,NaN,S
83,2249,129363,39,4,8,3,1,241,4,0,NaN,NaN,S
83,2249,129365,40,4,8,3,1,249,4,0,NaN,NaN,S
83,2249,129367,41,4,8,6.5,1,257,4,0,NaN,NaN,S
83,2249,129369,42,4,8,6.5,1,265,4,0,NaN,NaN,S
83,2249,129371,43,5,1,64,0,269,4,0,NaN,NaN,S
83,2253,129455,44,1,8,6.5,1,277,4,0,NaN,NaN,S
83,2253,129457,45,1,8,14,1,285,4,0,NaN,NaN,S
83,2253,129459,46,1,8,30,0,289,4,0,NaN,NaN,S
83,2253,129461,47,1,8,30,0,293,4,0,NaN,NaN,S
83,2253,129463,48,1,8,64,0,297,4,0,NaN,NaN,S
83,2253,129465,49,1,8,30,0,301,4,0,NaN,NaN,S
83,2253,129467,50,1,8,64,0,305,4,0,NaN,NaN,S
83,2253,129469,51,1,8,64,0,309,4,0,NaN,NaN,S
83,2253,129471,52,1,8,64,0,313,4,0,NaN,NaN,S
83,2253,129473,53,1,8,6.5,1,321,4,0,NaN,NaN,S
83,2253,129475,54,1,8,64,0,325,4,0,NaN,NaN,S
83,2253,129477,55,1,8,64,0,329,4,0,NaN,NaN,S
83,2253,129479,56,1,8,3,1,337,4,0,NaN,NaN,S
83,2253,129481,57,1,8,30,0,341,4,0,NaN,NaN,S
83,2253,129483,58,1,8,64,0,345,4,0,NaN,NaN,S
83,2253,129485,59,2,1,14,0,349,4,0,NaN,NaN,S
83,2253,129487,60,3,2,3,0,353,4,0,NaN,NaN,S
83,2253,129489,61,4,10,6.5,1,363,4,0,NaN,NaN,S
83,2253,129491,62,4,10,14,1,373,4,0,NaN,NaN,S
83,2253,129493,63,4,10,14,1,383,4,0,NaN,NaN,S
83,2253,129495,64,4,10,14,1,393,4,0,NaN,NaN,S
83,2253,129497,65,4,10,64,0,397,4,0,NaN,NaN,S
83,2253,129499,66,4,10,30,0,401,4,0,NaN,NaN,S
83,2253,129501,67,4,10,30,0,405,4,0,NaN,NaN,S
83,2253,129503,68,4,10,14,1,415,4,0,NaN,NaN,S
83,2253,129505,69,5,5,30,0,419,4,0,NaN,NaN,S
83,2253,129507,70,5,5,14,0,423,4,0,NaN,NaN,S
83,2253,129509,71,5,5,3,1,428,4,0,NaN,NaN,S
83,2253,129511,72,5,5,30,0,432,4,0,NaN,NaN,S
83,2253,129513,73,5,5,6.5,1,437,4,0,NaN,NaN,S
83,2253,129515,74,5,5,3,1,442,4,0,NaN,NaN,S
83,2253,129517,75,5,5,64,0,446,4,0,NaN,NaN,S
83,2253,129519,76,5,5,30,0,450,4,0,NaN,NaN,S
83,2253,129521,77,5,5,3,1,455,4,0,NaN,NaN,S
83,2253,129523,78,5,5,30,0,459,4,0,NaN,NaN,S
83,2253,129525,79,5,5,6.5,0,463,4,0,NaN,NaN,S
83,2253,129527,80,5,5,3,1,468,4,0,NaN,NaN,S
83,2253,129529,81,5,5,64,0,472,4,0,NaN,NaN,S
83,2253,129531,82,5,5,30,0,476,4,0,NaN,NaN,S
83,2253,129533,83,5,5,3,1,481,4,0,NaN,NaN,S
84,1951,117185,1,1,1,30,0,4,4,0,0,0.5,S
84,1951,117187,2,2,10,14,1,14,4,0,0,0.233333,S
84,1951,117189,3,2,10,3,1,24,4,0,0,0.05,S
84,1951,117191,4,2,10,64,1,34,4,0,0,1.06667,S
84,1951,117193,5,2,10,3,1,44,4,0,0,0.05,S
84,1951,117195,6,2,10,6.5,1,54,4,0,0,0.108333,S
84,1951,117197,7,2,10,14,0,58,4,0,0,0.233333,S
84,1951,117199,8,2,10,14,0,62,4,0,0,0.233333,S
84,1951,117201,9,2,10,6.5,1,72,4,0,0,0.108333,S
84,1951,117203,10,2,10,6.5,NaN,72,4,0,0,0.108333,S
84,1951,117205,11,2,10,6.5,1,82,4,0,0,0.108333,S
84,1951,117207,12,2,10,64,0,86,4,0,0,1.06667,S
84,1951,117209,13,2,10,3,1,96,4,0,0,0.05,S
84,1951,117211,14,2,10,6.5,1,106,4,0,0,0.108333,S
84,1951,117213,15,3,8,6.5,1,114,4,0,0,0.108333,S
84,1951,117215,16,3,8,64,0,118,4,0,0,1.06667,S
84,1951,117217,17,3,8,6.5,1,126,4,0,0,0.108333,S
84,1951,117219,18,3,8,3,1,134,4,0,0,0.05,S
84,1951,117221,19,3,8,14,0,138,4,0,0,0.233333,S
84,1951,117223,20,3,8,6.5,1,146,4,0,0,0.108333,S
84,1951,117225,21,3,8,14,0,150,4,0,0,0.233333,S
84,1951,117227,22,3,8,6.5,1,158,4,0,0,0.108333,S
84,1951,117229,23,3,8,6.5,1,166,4,0,0,0.108333,S
84,1951,117231,24,3,8,64,0,170,4,0,0,1.06667,S
84,1951,117233,25,3,8,64,0,174,4,0,0,1.06667,S
84,1951,117235,26,3,8,64,0,178,4,0,0,1.06667,S
84,1951,117237,27,3,8,3,1,186,4,0,0,0.05,S
84,1951,117239,28,4,5,64,0,190,4,0,0,1.06667,S
84,1951,117241,29,4,5,3,1,195,4,0,0,0.05,S
84,1951,117243,30,4,5,64,0,199,4,0,0,1.06667,S
84,1951,117245,31,4,5,30,0,203,4,0,0,0.5,S
84,1951,117247,32,4,5,30,0,207,4,0,0,0.5,S
84,1951,117249,33,4,5,3,1,212,4,0,0,0.05,S
84,1951,117251,34,4,5,14,0,216,4,0,0,0.233333,S
84,1951,117253,35,4,5,64,0,220,4,0,0,1.06667,S
84,1951,117255,36,4,5,30,0,224,4,0,0,0.5,S
84,1951,117257,37,4,5,3,1,229,4,0,0,0.05,S
84,1951,117259,38,4,5,3,1,234,4,0,0,0.05,S
84,1951,117261,39,4,5,3,1,239,4,0,0,0.05,S
84,1951,117263,40,4,5,30,0,243,4,0,0,0.5,S
84,1951,117265,41,5,2,6.5,0,247,4,0,0,0.108333,S
84,1955,117347,42,1,1,14,0,251,4,0,0,0.233333,S
84,1955,117349,43,2,5,14,1,256,4,0,0,0.233333,S
84,1955,117351,44,2,5,64,0,260,4,0,0,1.06667,S
84,1955,117353,45,2,5,3,1,265,4,0,0,0.05,S
84,1955,117355,46,2,5,14,0,269,4,0,0,0.233333,S
84,1955,117357,47,2,5,14,0,273,4,0,0,0.233333,S
84,1955,117359,48,2,5,14,0,277,4,0,0,0.233333,S
84,1955,117361,49,2,5,3,1,282,4,0,0,0.05,S
84,1955,117363,50,2,5,6.5,0,286,4,0,0,0.108333,S
84,1955,117365,51,2,5,6.5,1,291,4,0,0,0.108333,S
84,1955,117367,52,2,5,30,0,295,4,0,0,0.5,S
84,1955,117369,53,2,5,64,0,299,4,0,0,1.06667,S
84,1955,117371,54,2,5,6.5,0,303,4,0,0,0.108333,S
84,1955,117373,55,2,5,64,0,307,4,0,0,1.06667,S
84,1955,117375,56,2,5,3,1,312,4,0,0,0.05,S
84,1955,117377,57,2,5,6.5,1,317,4,0,0,0.108333,S
84,1955,117379,58,3,10,14,1,327,4,0,0,0.233333,S
84,1955,117381,59,3,10,14,1,337,4,0,0,0.233333,S
84,1955,117383,60,3,10,6.5,1,347,4,0,0,0.108333,S
84,1955,117385,61,3,10,64,1,357,4,0,0,1.06667,S
84,1955,117387,62,3,10,64,0,361,4,0,0,1.06667,S
84,1955,117389,63,3,10,30,1,371,4,0,0,0.5,S
84,1955,117391,64,3,10,14,1,381,4,0,0,0.233333,S
84,1955,117393,65,3,10,64,0,385,4,0,0,1.06667,S
84,1955,117395,66,3,10,64,0,389,4,0,0,1.06667,S
84,1955,117397,67,3,10,64,0,393,4,0,0,1.06667,S
84,1955,117399,68,4,8,6.5,1,401,4,0,0,0.108333,S
84,1955,117401,69,4,8,14,0,405,4,0,0,0.233333,S
84,1955,117403,70,4,8,14,0,409,4,0,0,0.233333,S
84,1955,117405,71,4,8,6.5,0,413,4,0,0,0.108333,S
84,1955,117407,72,4,8,30,0,417,4,0,0,0.5,S
84,1955,117409,73,4,8,6.5,1,425,4,0,0,0.108333,S
84,1955,117411,74,4,8,14,0,429,4,0,0,0.233333,S
84,1955,117413,75,4,8,3,1,437,4,0,0,0.05,S
84,1955,117415,76,4,8,3,1,445,4,0,0,0.05,S
84,1955,117417,77,4,8,14,0,449,4,0,0,0.233333,S
84,1955,117419,78,4,8,64,0,453,4,0,0,1.06667,S
84,1955,117421,79,4,8,3,1,461,4,0,0,0.05,S
84,1955,117423,80,4,8,3,1,469,4,0,0,0.05,S
84,1955,117425,81,5,2,14,0,473,4,0,0,0.233333,S
84,2197,127347,1,1,1,3,0,4,4,0,NaN,NaN,S
84,2197,127349,2,2,8,3,1,12,4,0,NaN,NaN,S
84,2197,127351,3,2,8,30,0,16,4,0,NaN,NaN,S
84,2197,127353,4,2,8,3,1,24,4,0,NaN,NaN,S
84,2197,127355,5,2,8,30,0,28,4,0,NaN,NaN,S
84,2197,127357,6,2,8,14,1,36,4,0,NaN,NaN,S
84,2197,127359,7,2,8,6.5,1,44,4,0,NaN,NaN,S
84,2197,127361,8,2,8,14,0,48,4,0,NaN,NaN,S
84,2197,127363,9,2,8,64,0,52,4,0,NaN,NaN,S
84,2197,127365,10,2,8,3,1,60,4,0,NaN,NaN,S
84,2197,127367,11,2,8,3,1,68,4,0,NaN,NaN,S
84,2197,127369,12,2,8,64,0,72,4,0,NaN,NaN,S
84,2197,127371,13,2,8,3,1,80,4,0,NaN,NaN,S
84,2197,127373,14,2,8,6.5,1,88,4,0,NaN,NaN,S
84,2197,127375,15,2,8,3,1,96,4,0,NaN,NaN,S
84,2197,127377,16,2,8,64,0,100,4,0,NaN,NaN,S
84,2197,127379,17,3,10,6.5,1,110,4,0,NaN,NaN,S
84,2197,127381,18,3,10,6.5,1,120,4,0,NaN,NaN,S
84,2197,127383,19,3,10,6.5,1,130,4,0,NaN,NaN,S
84,2197,127385,20,3,10,6.5,1,140,4,0,NaN,NaN,S
84,2197,127387,21,3,10,64,0,144,4,0,NaN,NaN,S
84,2197,127389,22,3,10,30,0,148,4,0,NaN,NaN,S
84,2197,127391,23,3,10,64,0,152,4,0,NaN,NaN,S
84,2197,127393,24,3,10,64,0,156,4,0,NaN,NaN,S
84,2197,127395,25,3,10,3,1,166,4,0,NaN,NaN,S
84,2197,127397,26,3,10,6.5,1,176,4,0,NaN,NaN,S
84,2197,127399,27,3,10,64,0,180,4,0,NaN,NaN,S
84,2197,127401,28,4,5,64,0,184,4,0,NaN,NaN,S
84,2197,127403,29,4,5,3,1,189,4,0,NaN,NaN,S
84,2197,127405,30,4,5,14,0,193,4,0,NaN,NaN,S
84,2197,127407,31,4,5,6.5,0,197,4,0,NaN,NaN,S
84,2197,127409,32,4,5,3,1,202,4,0,NaN,NaN,S
84,2197,127411,33,4,5,6.5,0,206,4,0,NaN,NaN,S
84,2197,127413,34,4,5,30,NaN,206,4,0,NaN,NaN,S
84,2197,127415,35,4,5,30,0,210,4,0,NaN,NaN,S
84,2197,127417,36,4,5,6.5,0,214,4,0,NaN,NaN,S
84,2197,127419,37,4,5,14,0,218,4,0,NaN,NaN,S
84,2197,127421,38,4,5,14,0,222,4,0,NaN,NaN,S
84,2197,127423,39,4,5,6.5,0,226,4,0,NaN,NaN,S
84,2197,127425,40,4,5,30,0,230,4,0,NaN,NaN,S
84,2197,127427,41,5,2,6.5,0,234,4,0,NaN,NaN,S
84,2201,127509,42,1,10,6.5,1,244,4,0,NaN,NaN,S
84,2201,127511,43,1,10,30,0,248,4,0,NaN,NaN,S
84,2201,127513,44,1,10,64,0,252,4,0,NaN,NaN,S
84,2201,127515,45,1,10,30,0,256,4,0,NaN,NaN,S
84,2201,127517,46,1,10,64,0,260,4,0,NaN,NaN,S
84,2201,127519,47,1,10,64,0,264,4,0,NaN,NaN,S
84,2201,127521,48,1,10,3,0,268,4,0,NaN,NaN,S
84,2201,127523,49,1,10,6.5,1,278,4,0,NaN,NaN,S
84,2201,127525,50,1,10,6.5,1,288,4,0,NaN,NaN,S
84,2201,127527,51,1,10,30,0,292,4,0,NaN,NaN,S
84,2201,127529,52,1,10,30,0,296,4,0,NaN,NaN,S
84,2201,127531,53,1,NaN,NaN,NaN,296,NaN,NaN,NaN,NaN,S
84,2201,127533,54,1,10,64,0,300,4,0,NaN,NaN,S
84,2201,127535,55,1,10,6.5,1,310,4,0,NaN,NaN,S
84,2201,127537,56,1,10,64,0,314,4,0,NaN,NaN,S
84,2201,127539,57,2,5,30,0,318,4,0,NaN,NaN,S
84,2201,127541,58,2,5,3,1,323,4,0,NaN,NaN,S
84,2201,127543,59,2,5,3,1,328,4,0,NaN,NaN,S
84,2201,127545,60,2,5,64,0,332,4,0,NaN,NaN,S
84,2201,127547,61,2,5,6.5,1,337,4,0,NaN,NaN,S
84,2201,127549,62,2,5,30,0,341,4,0,NaN,NaN,S
84,2201,127551,63,2,5,6.5,1,346,4,0,NaN,NaN,S
84,2201,127553,64,2,5,3,1,351,4,0,NaN,NaN,S
84,2201,127555,65,2,5,64,0,355,4,0,NaN,NaN,S
84,2201,127557,66,2,5,30,0,359,4,0,NaN,NaN,S
84,2201,127559,67,2,5,6.5,1,364,4,0,NaN,NaN,S
84,2201,127561,68,3,1,14,0,368,4,0,NaN,NaN,S
84,2201,127563,69,3,1,14,0,372,4,0,NaN,NaN,S
84,2201,127565,70,4,8,30,0,376,4,0,NaN,NaN,S
84,2201,127567,71,4,8,6.5,1,384,4,0,NaN,NaN,S
84,2201,127569,72,4,8,3,1,392,4,0,NaN,NaN,S
84,2201,127571,73,4,8,14,0,396,4,0,NaN,NaN,S
84,2201,127573,74,4,8,3,1,404,4,0,NaN,NaN,S
84,2201,127575,75,4,8,14,0,408,4,0,NaN,NaN,S
84,2201,127577,76,4,8,30,0,412,4,0,NaN,NaN,S
84,2201,127579,77,4,8,14,0,416,4,0,NaN,NaN,S
84,2201,127581,78,4,8,14,0,420,4,0,NaN,NaN,S
84,2201,127583,79,4,8,14,0,424,4,0,NaN,NaN,S
84,2201,127585,80,4,8,30,0,428,4,0,NaN,NaN,S
84,2201,127587,81,4,8,6.5,1,436,4,0,NaN,NaN,S
84,2201,127589,82,4,8,14,0,440,4,0,NaN,NaN,S
84,2201,127591,83,5,2,3,0,444,4,0,NaN,NaN,S
85,1869,113809,1,1,2,6.5,0,4,4,0,0,0.108333,S
85,1869,113811,2,2,8,64,1,12,4,0,0,1.06667,S
85,1869,113813,3,2,8,3,1,20,4,0,0,0.05,S
85,1869,113815,4,2,8,6.5,1,28,4,0,0,0.108333,S
85,1869,113817,5,2,8,3,1,36,4,0,0,0.05,S
85,1869,113819,6,2,8,3,1,44,4,0,0,0.05,S
85,1869,113821,7,2,8,3,1,52,4,0,0,0.05,S
85,1869,113823,8,2,8,3,1,60,4,0,0,0.05,S
85,1869,113825,9,2,8,64,1,68,4,0,0,1.06667,S
85,1869,113827,10,2,8,3,1,76,4,0,0,0.05,S
85,1869,113829,11,2,8,14,1,84,4,0,0,0.233333,S
85,1869,113831,12,2,8,64,1,92,4,0,0,1.06667,S
85,1869,113833,13,2,8,3,1,100,4,0,0,0.05,S
85,1869,113835,14,2,8,3,1,108,4,0,0,0.05,S
85,1869,113837,15,2,8,6.5,1,116,4,0,0,0.108333,S
85,1869,113839,16,3,5,14,1,121,4,0,0,0.233333,S
85,1869,113841,17,3,5,30,1,126,4,0,0,0.5,S
85,1869,113843,18,3,5,64,1,131,4,0,0,1.06667,S
85,1869,113845,19,3,5,30,1,136,4,0,0,0.5,S
85,1869,113847,20,3,5,30,1,141,4,0,0,0.5,S
85,1869,113849,21,3,5,14,1,146,4,0,0,0.233333,S
85,1869,113851,22,3,5,30,1,151,4,0,0,0.5,S
85,1869,113853,23,3,5,64,1,156,4,0,0,1.06667,S
85,1869,113855,24,3,5,3,1,161,4,0,0,0.05,S
85,1869,113857,25,3,5,64,1,166,4,0,0,1.06667,S
85,1869,113859,26,3,5,30,1,171,4,0,0,0.5,S
85,1869,113861,27,3,5,64,1,176,4,0,0,1.06667,S
85,1869,113863,28,3,5,64,1,181,4,0,0,1.06667,S
85,1869,113865,29,3,5,14,1,186,4,0,0,0.233333,S
85,1869,113867,30,3,5,3,1,191,4,0,0,0.05,S
85,1869,113869,31,4,10,14,1,201,4,0,0,0.233333,S
85,1869,113871,32,4,10,64,1,211,4,0,0,1.06667,S
85,1869,113873,33,4,10,30,1,221,4,0,0,0.5,S
85,1869,113875,34,4,10,14,1,231,4,0,0,0.233333,S
85,1869,113877,35,4,10,64,1,241,4,0,0,1.06667,S
85,1869,113879,36,4,10,30,1,251,4,0,0,0.5,S
85,1869,113881,37,4,10,14,1,261,4,0,0,0.233333,S
85,1869,113883,38,4,10,3,1,271,4,0,0,0.05,S
85,1869,113885,39,4,10,64,1,281,4,0,0,1.06667,S
85,1869,113887,40,5,1,64,1,282,4,0,0,1.06667,S
85,1873,113973,41,1,10,30,1,292,4,0,0,0.5,S
85,1873,113975,42,1,10,6.5,1,302,4,0,0,0.108333,S
85,1873,113977,43,1,10,3,1,312,4,0,0,0.05,S
85,1873,113979,44,1,10,64,1,322,4,0,0,1.06667,S
85,1873,113981,45,1,10,64,1,332,4,0,0,1.06667,S
85,1873,113983,46,1,10,64,1,342,4,0,0,1.06667,S
85,1873,113985,47,1,10,14,1,352,4,0,0,0.233333,S
85,1873,113987,48,1,10,3,1,362,4,0,0,0.05,S
85,1873,113989,49,2,8,64,1,370,4,0,0,1.06667,S
85,1873,113991,50,2,8,14,1,378,4,0,0,0.233333,S
85,1873,113993,51,2,8,64,1,386,4,0,0,1.06667,S
85,1873,113995,52,2,8,14,1,394,4,0,0,0.233333,S
85,1873,113997,53,2,8,30,1,402,4,0,0,0.5,S
85,1873,113999,54,2,8,64,1,410,4,0,0,1.06667,S
85,1873,114001,55,2,8,3,1,418,4,0,0,0.05,S
85,1873,114003,56,2,8,30,1,426,4,0,0,0.5,S
85,1873,114005,57,2,8,14,1,434,4,0,0,0.233333,S
85,1873,114007,58,2,8,6.5,1,442,4,0,0,0.108333,S
85,1873,114009,59,2,8,14,1,450,4,0,0,0.233333,S
85,1873,114011,60,2,8,14,1,458,4,0,0,0.233333,S
85,1873,114013,61,2,8,14,1,466,4,0,0,0.233333,S
85,1873,114015,62,2,8,3,1,474,4,0,0,0.05,S
85,1873,114017,63,2,8,14,1,482,4,0,0,0.233333,S
85,1873,114019,64,3,2,3,0,486,4,0,0,0.05,S
85,1873,114021,65,4,5,3,1,491,4,0,0,0.05,S
85,1873,114023,66,4,5,64,1,496,4,0,0,1.06667,S
85,1873,114025,67,4,5,6.5,1,501,4,0,0,0.108333,S
85,1873,114027,68,4,5,64,1,506,4,0,0,1.06667,S
85,1873,114029,69,4,5,3,1,511,4,0,0,0.05,S
85,1873,114031,70,4,5,64,1,516,4,0,0,1.06667,S
85,1873,114033,71,4,5,64,1,521,4,0,0,1.06667,S
85,1873,114035,72,4,5,14,1,526,4,0,0,0.233333,S
85,1873,114037,73,4,5,6.5,1,531,4,0,0,0.108333,S
85,1873,114039,74,4,5,30,1,536,4,0,0,0.5,S
85,1873,114041,75,4,5,30,1,541,4,0,0,0.5,S
85,1873,114043,76,4,5,14,1,546,4,0,0,0.233333,S
85,1873,114045,77,4,5,6.5,1,551,4,0,0,0.108333,S
85,1873,114047,78,4,5,64,1,556,4,0,0,1.06667,S
85,1873,114049,79,4,5,30,1,561,4,0,0,0.5,S
85,1873,114051,80,5,1,3,0,565,4,0,0,0.05,S
85,2211,127925,1,1,10,6.5,1,10,4,0,NaN,NaN,S
85,2211,127927,2,1,10,3,1,20,4,0,NaN,NaN,S
85,2211,127929,3,1,10,14,1,30,4,0,NaN,NaN,S
85,2211,127931,4,1,10,64,1,40,4,0,NaN,NaN,S
85,2211,127933,5,1,10,14,1,50,4,0,NaN,NaN,S
85,2211,127935,6,1,10,6.5,1,60,4,0,NaN,NaN,S
85,2211,127937,7,1,10,30,1,70,4,0,NaN,NaN,S
85,2211,127939,8,1,10,3,1,80,4,0,NaN,NaN,S
85,2211,127941,9,1,10,14,1,90,4,0,NaN,NaN,S
85,2211,127943,10,1,10,3,1,100,4,0,NaN,NaN,S
85,2211,127945,11,1,10,30,1,110,4,0,NaN,NaN,S
85,2211,127947,12,1,10,14,1,120,4,0,NaN,NaN,S
85,2211,127949,13,1,10,30,1,130,4,0,NaN,NaN,S
85,2211,127951,14,1,10,3,1,140,4,0,NaN,NaN,S
85,2211,127953,15,2,8,64,0,144,4,0,NaN,NaN,S
85,2211,127955,16,2,8,30,1,152,4,0,NaN,NaN,S
85,2211,127957,17,2,8,14,NaN,152,4,0,NaN,NaN,S
85,2211,127959,18,2,8,14,1,160,4,0,NaN,NaN,S
85,2211,127961,19,2,8,14,1,168,4,0,NaN,NaN,S
85,2211,127963,20,2,8,6.5,1,176,4,0,NaN,NaN,S
85,2211,127965,21,2,8,6.5,1,184,4,0,NaN,NaN,S
85,2211,127967,22,2,8,14,1,192,4,0,NaN,NaN,S
85,2211,127969,23,2,8,30,0,196,4,0,NaN,NaN,S
85,2211,127971,24,2,8,14,1,204,4,0,NaN,NaN,S
85,2211,127973,25,2,8,14,1,212,4,0,NaN,NaN,S
85,2211,127975,26,2,8,3,1,220,4,0,NaN,NaN,S
85,2211,127977,27,2,8,30,1,228,4,0,NaN,NaN,S
85,2211,127979,28,2,8,3,1,236,4,0,NaN,NaN,S
85,2211,127981,29,3,5,14,1,241,4,0,NaN,NaN,S
85,2211,127983,30,3,5,3,1,246,4,0,NaN,NaN,S
85,2211,127985,31,3,5,14,1,251,4,0,NaN,NaN,S
85,2211,127987,32,3,5,30,1,256,4,0,NaN,NaN,S
85,2211,127989,33,3,5,6.5,1,261,4,0,NaN,NaN,S
85,2211,127991,34,3,5,6.5,1,266,4,0,NaN,NaN,S
85,2211,127993,35,3,5,6.5,1,271,4,0,NaN,NaN,S
85,2211,127995,36,3,5,6.5,1,276,4,0,NaN,NaN,S
85,2211,127997,37,3,5,3,1,281,4,0,NaN,NaN,S
85,2211,127999,38,3,NaN,NaN,NaN,281,NaN,NaN,NaN,NaN,S
85,2211,128001,39,3,5,64,1,286,4,0,NaN,NaN,S
85,2211,128003,40,3,5,3,1,291,4,0,NaN,NaN,S
85,2211,128005,41,4,2,3,0,295,4,0,NaN,NaN,S
85,2211,128007,42,5,1,64,0,299,4,0,NaN,NaN,S
85,2215,128089,43,1,8,30,1,307,4,0,NaN,NaN,S
85,2215,128091,44,1,8,64,1,315,4,0,NaN,NaN,S
85,2215,128093,45,1,8,14,1,323,4,0,NaN,NaN,S
85,2215,128095,46,1,8,14,1,331,4,0,NaN,NaN,S
85,2215,128097,47,1,8,6.5,1,339,4,0,NaN,NaN,S
85,2215,128099,48,1,8,3,1,347,4,0,NaN,NaN,S
85,2215,128101,49,1,8,14,1,355,4,0,NaN,NaN,S
85,2215,128103,50,1,8,3,1,363,4,0,NaN,NaN,S
85,2215,128105,51,1,8,64,0,367,4,0,NaN,NaN,S
85,2215,128107,52,1,8,3,1,375,4,0,NaN,NaN,S
85,2215,128109,53,1,8,30,0,379,4,0,NaN,NaN,S
85,2215,128111,54,1,8,6.5,1,387,4,0,NaN,NaN,S
85,2215,128113,55,2,1,30,1,388,4,0,NaN,NaN,S
85,2215,128115,56,2,1,6.5,0,392,4,0,NaN,NaN,S
85,2215,128117,57,3,10,64,0,396,4,0,NaN,NaN,S
